" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","05",999,"03","4",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","05","06",999,"03","1",""
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","07","21",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","07","28",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","10","06",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","10","13",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","10","20",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","10","27",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","11","03",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","11","10",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","11","17",999,"","","010"
" 150180190","KRUPSKI M£YN","Ma≥a Panew (118)","2018","11","24",999,"","","010"
" 150180230","WESO£A","Sto≥a (11816)","2018","05","02",999,"03","0",""
" 150180230","WESO£A","Sto≥a (11816)","2018","05","03",999,"03","0",""
" 150180230","WESO£A","Sto≥a (11816)","2018","05","04",999,"03","0",""
" 150180230","WESO£A","Sto≥a (11816)","2018","05","05",999,"03","0",""
" 150160190","MI DZYLESIE","Nysa K≥odzka (12)","2018","04","22",999,"06","0",""
" 150160190","MI DZYLESIE","Nysa K≥odzka (12)","2018","04","28",999,"04","0",""
" 150160170","BYSTRZYCA K£ODZKA","Nysa K≥odzka (12)","2018","04","28",999,"03","0",""
" 150160180","K£ODZKO","Nysa K≥odzka (12)","2018","04","21",999,"06","0",""
" 150160180","K£ODZKO","Nysa K≥odzka (12)","2018","04","27",999,"03","0",""
" 150160180","K£ODZKO","Nysa K≥odzka (12)","2018","04","28",999,"03","0",""
" 150160180","K£ODZKO","Nysa K≥odzka (12)","2018","05","05",999,"03","0",""
" 150160220","BARDO","Nysa K≥odzka (12)","2018","05","01",999,"04","0",""
" 150160220","BARDO","Nysa K≥odzka (12)","2018","05","02",999,"04","0",""
" 150160220","BARDO","Nysa K≥odzka (12)","2018","05","05",999,"03","0",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","04","26",999,"03","1",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","04","27",999,"03","1",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","04","28",999,"03","2",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","01",999,"03","3",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","02",999,"03","4",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","03",999,"03","4",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","04",999,"03","4",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","05",999,"03","3",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","06",999,"03","2",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","07",999,"03","1",""
" 150170100","KOPICE","Nysa K≥odzka (12)","2018","05","08",999,"03","1",""
" 150170140","SKOROGOSZCZ","Nysa K≥odzka (12)","2018","04","26",999,"01","0",""
" 150170140","SKOROGOSZCZ","Nysa K≥odzka (12)","2018","05","06",999,"03","0",""
" 150160210","WILKAN”W","Wilczka (1212)","2018","04","22",999,"06","0",""
" 150160210","WILKAN”W","Wilczka (1212)","2018","04","28",999,"05","0",""
" 150160210","WILKAN”W","Wilczka (1212)","2018","05","05",999,"05","0",""
" 150160150","BYSTRZYCA K£ODZKA","Bystrzyca (1214)","2018","04","28",999,"06","0",""
" 150160150","BYSTRZYCA K£ODZKA","Bystrzyca (1214)","2018","05","05",999,"03","0",""
" 150160150","BYSTRZYCA K£ODZKA","Bystrzyca (1214)","2018","05","06",999,"03","0",""
" 150160150","BYSTRZYCA K£ODZKA","Bystrzyca (1214)","2018","05","07",999,"03","0",""
" 150160230","L•DEK-ZDR”J","Bia≥a Lπdecka (1216)","2018","04","28",999,"06","0",""
" 150160200","ØELAZNO","Bia≥a Lπdecka (1216)","2018","04","28",999,"06","0",""
" 150160200","ØELAZNO","Bia≥a Lπdecka (1216)","2018","05","07",999,"03","0",""
" 150160110","SZALEJ”W DOLNY","Bystrzyca Dusznicka (1218)","2018","04","28",999,"06","0",""
" 150160110","SZALEJ”W DOLNY","Bystrzyca Dusznicka (1218)","2018","05","01",999,"06","0",""
" 150160080","T£UMACZ”W","åcinawka (122)","2018","05","01",999,"06","0",""
" 150160080","T£UMACZ”W","åcinawka (122)","2018","05","09",999,"03","0",""
" 150160100","GORZUCH”W","åcinawka (122)","2018","05","01",999,"03","0",""
" 150160270","KAMIENIEC Z•BKOWICKI","BudzÛwka (1232)","2018","05","01",999,"03","0",""
" 150170050","BIA£A NYSKA","Bia≥a G≥ucho≥aska (1258)","2018","04","26",999,"03","0",""
" 150170010","ZBOROWICE","O≥awa (1334)","2018","04","28",999,"04","0",""
" 150160250","BIA£OBRZEZIE","ålÍza (1336)","2018","04","06",999,"04","0",""
" 150160280","BOR”W","ålÍza (1336)","2018","04","06",999,"03","0",""
" 150160060","JUGOWICE","Bystrzyca (134)","2018","05","09",999,"03","0",""
" 150160140","DZIERØONI”W","Pi≥awa (1344)","2018","04","28",999,"03","0",""
